treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
2495,hangzhou,g00227x00404,hangzhou_station_4e378ded9236,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2496,hangzhou,g00228x00387,hangzhou_station_df579089fe89,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2497,hangzhou,g00228x00396,hangzhou_station_f909c7f4c6ea,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2498,hangzhou,g00231x00386,hangzhou_station_b52152c0b5d6,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2499,hangzhou,g00235x00290,hangzhou_station_a43f0f784013,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2500,hangzhou,g00238x00382,hangzhou_station_e1a277320494,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2501,hangzhou,g00241x00292,hangzhou_station_c62f08d8b77d,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2502,hangzhou,g00241x00383,hangzhou_station_059ee2eee31b,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2503,hangzhou,g00243x00335,hangzhou_station_77554184f059,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2504,hangzhou,g00244x00299,hangzhou_station_32fbf0eaea7e,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2505,hangzhou,g00244x00330,hangzhou_station_b9d42f9dccfb,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2506,hangzhou,g00244x00340,hangzhou_station_e4bd08eac62e,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2507,hangzhou,g00244x00384,hangzhou_station_c9ff9114a5d0,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2508,hangzhou,g00245x00326,hangzhou_station_a2864fdc8bcf,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2509,hangzhou,g00246x00343,hangzhou_station_31b306a7ca2f,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2510,hangzhou,g00246x00348,hangzhou_station_91d68d57b65b,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2511,hangzhou,g00247x00302,hangzhou_station_35270f399187,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2512,hangzhou,g00247x00315,hangzhou_station_66eaed3beda1,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2513,hangzhou,g00248x00306,hangzhou_station_22fbdcdcd14a,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2514,hangzhou,g00248x00343,hangzhou_station_1b4a4dac24b2,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2515,hangzhou,g00249x00349,hangzhou_station_c1942910b323,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2516,hangzhou,g00250x00349,hangzhou_station_4426b822532d,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2517,hangzhou,g00253x00384,hangzhou_station_8f38c02ad89c,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2518,hangzhou,g00256x00383,hangzhou_station_caa7e8c60eb0,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2519,hangzhou,g00258x00382,hangzhou_station_5ba8b0a127ad,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2520,shenyang,g00146x00198,shenyang_station_53eebd4078ba,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2521,shenyang,g00150x00197,shenyang_station_472ba8f0f27c,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2522,shenyang,g00157x00197,shenyang_station_c04136a3a49b,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2523,shenyang,g00159x00179,shenyang_station_f416cc22d9c2,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2524,shenyang,g00159x00196,shenyang_station_f2212ce829db,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2525,shenyang,g00160x00177,shenyang_station_af956f89ed76,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2526,shenyang,g00160x00188,shenyang_station_2025b8c63252,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2527,shenyang,g00164x00176,shenyang_station_4c63b4db2a1d,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2528,shenyang,g00167x00175,shenyang_station_e56950f9ff95,2020-04,pending,,,,,,,,,,,,,,,,,FALSE,
2529,ningbo,g00279x00176,ningbo_station_4ddadcedc07a,2020-05,pending,,,,,,,,,,,,,,,,,FALSE,
2530,ningbo,g00282x00179,ningbo_station_728be5b075be,2020-05,pending,,,,,,,,,,,,,,,,,FALSE,
2531,ningbo,g00282x00181,ningbo_station_b5ba2746cc0b,2020-05,pending,,,,,,,,,,,,,,,,,FALSE,
2532,changsha,g00077x00243,changsha_station_572a9f6afde5,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2533,changsha,g00078x00221,changsha_station_19e28a0f9725,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2534,changsha,g00081x00224,changsha_station_415471f541dc,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2535,changsha,g00082x00244,changsha_station_cde84e2ebb53,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2536,changsha,g00084x00225,changsha_station_1dcfe1eca50d,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2537,changsha,g00085x00243,changsha_station_21bff3caa122,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2538,changsha,g00089x00242,changsha_station_274cb5a18549,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2539,changsha,g00090x00224,changsha_station_7215614a4a28,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2540,changsha,g00093x00234,changsha_station_93f3423ad21d,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2541,changsha,g00093x00241,changsha_station_13d2b1595d12,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2542,changsha,g00094x00236,changsha_station_6d117b421592,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2543,changsha,g00095x00237,changsha_station_5ca3cc02789c,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2544,changsha,g00097x00238,changsha_station_0324394b396a,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2545,changsha,g00097x00242,changsha_station_0abaa84d6cae,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2546,changsha,g00102x00237,changsha_station_c8701b3b0c24,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2547,changsha,g00102x00242,changsha_station_316edadba760,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2548,changsha,g00105x00237,changsha_station_e78984463d38,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2549,changsha,g00107x00237,changsha_station_bff9fc89b1f0,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2550,changsha,g00107x00243,changsha_station_a6d70db9969b,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2551,changsha,g00109x00238,changsha_station_e37f8b407263,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2552,changsha,g00109x00242,changsha_station_77f0d3d68533,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2553,changsha,g00110x00244,changsha_station_1a21b2d98a32,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2554,changsha,g00110x00247,changsha_station_79ecc5bb4069,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2555,changsha,g00111x00245,changsha_station_ff6a43e1f035,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2556,changsha,g00111x00252,changsha_station_fe635586a090,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2557,changsha,g00111x00256,changsha_station_d10b101468a6,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2558,changsha,g00111x00257,changsha_station_c0d4178a8d5b,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2559,changsha,g00111x00260,changsha_station_9d4cdff89a95,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2560,changsha,g00111x00262,changsha_station_a2230be60339,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2561,changsha,g00114x00246,changsha_station_ce421e28e7d9,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2562,changsha,g00118x00248,changsha_station_d8493aea593e,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2563,hangzhou,g00225x00406,hangzhou_station_6b40eaae4147,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2564,hangzhou,g00251x00376,hangzhou_station_f7c3da1f0f58,2020-06,pending,,,,,,,,,,,,,,,,,FALSE,
2565,guangzhou,g00166x00127,guangzhou_station_987dda7e6d33,2020-07,pending,,,,,,,,,,,,,,,,,FALSE,
2566,guangzhou,g00167x00131,guangzhou_station_aa8c125506f1,2020-07,pending,,,,,,,,,,,,,,,,,FALSE,
2567,guangzhou,g00167x00133,guangzhou_station_47b0ef8073fd,2020-07,pending,,,,,,,,,,,,,,,,,FALSE,
2568,shenzhen,g00180x00108,shenzhen_station_d20e1297113b,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2569,shenzhen,g00185x00103,shenzhen_station_378052ba09fa,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2570,shenzhen,g00189x00100,shenzhen_station_49def091753f,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2571,shenzhen,g00191x00101,shenzhen_station_e6c9f8b09012,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2572,shenzhen,g00200x00092,shenzhen_station_2167f29f8ab3,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2573,shenzhen,g00202x00103,shenzhen_station_d55c082e7143,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2574,shenzhen,g00203x00090,shenzhen_station_b1a9ab0309bc,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2575,shenzhen,g00203x00104,shenzhen_station_c3f0ecfcaf82,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2576,shenzhen,g00203x00105,shenzhen_station_bd06aa4141c9,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2577,shenzhen,g00206x00087,shenzhen_station_fecf233dc4ff,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2578,shenzhen,g00206x00114,shenzhen_station_04a50e80e981,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2579,shenzhen,g00207x00114,shenzhen_station_2d26bb1aae7a,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2580,shenzhen,g00209x00114,shenzhen_station_f4cd1686653b,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2581,shenzhen,g00210x00079,shenzhen_station_304c90a850e5,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2582,shenzhen,g00211x00077,shenzhen_station_600a75e4d496,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2583,shenzhen,g00211x00115,shenzhen_station_71b6069b2cab,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2584,shenzhen,g00219x00075,shenzhen_station_ccdb12d654b0,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2585,shenzhen,g00224x00075,shenzhen_station_a33606cd4068,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2586,shenzhen,g00227x00078,shenzhen_station_c9e66e1dc41c,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2587,shenzhen,g00229x00078,shenzhen_station_785336d91271,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2588,shenzhen,g00230x00074,shenzhen_station_90b3b2b4c9ef,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2589,shenzhen,g00230x00076,shenzhen_station_88ab8998c7ca,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2590,shanghai,g00159x00109,shanghai_station_c25b6c852974,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2591,shijiazhuang,g00131x00196,shijiazhuang_station_f115ddcc348f,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2592,shijiazhuang,g00133x00196,shijiazhuang_station_b78472a0dae2,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2593,shijiazhuang,g00135x00196,shijiazhuang_station_40bd2068dad7,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2594,shijiazhuang,g00137x00195,shijiazhuang_station_e541569b388f,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2595,shijiazhuang,g00139x00194,shijiazhuang_station_250823f5b51b,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2596,shijiazhuang,g00141x00197,shijiazhuang_station_dae8b796a716,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2597,shijiazhuang,g00141x00199,shijiazhuang_station_bec5d3bde273,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2598,shijiazhuang,g00143x00199,shijiazhuang_station_fbc533ae8c7e,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2599,shijiazhuang,g00145x00199,shijiazhuang_station_d563d271e413,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2600,shijiazhuang,g00148x00199,shijiazhuang_station_c29eefd15c0f,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2601,shijiazhuang,g00150x00199,shijiazhuang_station_c5a84615efef,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2602,shijiazhuang,g00153x00199,shijiazhuang_station_84f08f78c07b,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2603,shijiazhuang,g00156x00200,shijiazhuang_station_97edf616aab1,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2604,shijiazhuang,g00157x00201,shijiazhuang_station_70679d63c73a,2020-08,pending,,,,,,,,,,,,,,,,,FALSE,
2605,nanning,g00157x00235,nanning_station_0d8e3dae0371,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2606,kunming,g00120x00153,kunming_station_974fff0ebd56,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2607,kunming,g00121x00150,kunming_station_db87884d9f3c,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2608,kunming,g00123x00160,kunming_station_528a2914b25b,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2609,kunming,g00125x00149,kunming_station_8397f727147a,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2610,kunming,g00127x00148,kunming_station_92b5a201b9ff,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2611,kunming,g00129x00147,kunming_station_f38675eb6fab,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2612,kunming,g00139x00148,kunming_station_82d8478c150c,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2613,kunming,g00141x00147,kunming_station_e8b9bed75441,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2614,kunming,g00145x00147,kunming_station_72c3d7de5681,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2615,kunming,g00148x00147,kunming_station_d774cddecf49,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2616,kunming,g00151x00147,kunming_station_aec563663508,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2617,kunming,g00154x00146,kunming_station_3310b31dcfdd,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2618,kunming,g00156x00143,kunming_station_b4c4597c63e0,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2619,kunming,g00158x00140,kunming_station_a8513c0c54de,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2620,kunming,g00159x00139,kunming_station_9c929bb43b5f,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2621,kunming,g00160x00137,kunming_station_12bb6d3b2f02,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2622,kunming,g00160x00139,kunming_station_63448f17af90,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2623,kunming,g00164x00137,kunming_station_fbdb16b0857d,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2624,kunming,g00166x00132,kunming_station_70187bc2c084,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2625,kunming,g00167x00127,kunming_station_0cb7dcb11dae,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2626,kunming,g00169x00125,kunming_station_2cdb269edf83,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2627,kunming,g00170x00123,kunming_station_ec297bf17c10,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2628,kunming,g00173x00121,kunming_station_26592a4c626c,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2629,kunming,g00175x00122,kunming_station_d32a3374447f,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2630,chengdu,g00065x00276,chengdu_station_cb1780fa4d01,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2631,chengdu,g00087x00235,chengdu_station_0984f62c41c9,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2632,chengdu,g00123x00229,chengdu_station_1f96595b889c,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2633,ningbo,g00221x00131,ningbo_station_54f18795eba3,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2634,ningbo,g00229x00131,ningbo_station_e209c9e72563,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2635,ningbo,g00232x00131,ningbo_station_94f65cd9799a,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2636,ningbo,g00237x00132,ningbo_station_67039a9d830d,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2637,ningbo,g00241x00139,ningbo_station_174535ccf3c2,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2638,lanzhou,g00123x00227,lanzhou_station_415eefa28b3f,2020-09,pending,,,,,,,,,,,,,,,,,FALSE,
2639,hohhot,g00279x00222,hohhot_station_a8ebe2f70763,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2640,hohhot,g00279x00226,hohhot_station_ba936a897330,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2641,hohhot,g00279x00229,hohhot_station_2a3c84d68d29,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2642,hohhot,g00280x00220,hohhot_station_2e012b44eff0,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2643,hohhot,g00282x00219,hohhot_station_fe3323b0780d,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2644,hohhot,g00284x00218,hohhot_station_e3620cfab547,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2645,hohhot,g00286x00218,hohhot_station_6f3010c80a56,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2646,hohhot,g00288x00217,hohhot_station_e68498d774b3,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2647,hohhot,g00290x00217,hohhot_station_d1b5dc3020ee,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2648,hohhot,g00292x00216,hohhot_station_f29404e4cd60,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2649,hohhot,g00295x00215,hohhot_station_fd25b0de6d55,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2650,hohhot,g00297x00214,hohhot_station_bb49ffe48a7f,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2651,hohhot,g00300x00213,hohhot_station_f4fe668ff7b0,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2652,hohhot,g00301x00215,hohhot_station_4fb69a00c17f,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2653,hohhot,g00301x00217,hohhot_station_fcc4077eeb57,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2654,hohhot,g00302x00219,hohhot_station_fe482d0feee2,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2655,hohhot,g00302x00222,hohhot_station_e4e89ad9ea9e,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2656,hohhot,g00302x00224,hohhot_station_306bae4af59e,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2657,hohhot,g00302x00226,hohhot_station_c5efaaaa08ac,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2658,hohhot,g00303x00229,hohhot_station_11cf9e37379d,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2659,hohhot,g00303x00231,hohhot_station_20812530da6b,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2660,hohhot,g00304x00232,hohhot_station_0573fc633db5,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2661,hohhot,g00304x00234,hohhot_station_c5bcf210afc5,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2662,shenzhen,g00170x00100,shenzhen_station_061b0547dad1,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2663,shenzhen,g00180x00134,shenzhen_station_25738ff4ef46,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2664,shenzhen,g00180x00137,shenzhen_station_247e4206c0bf,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2665,shenzhen,g00181x00126,shenzhen_station_69887c0de1c3,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2666,shenzhen,g00182x00124,shenzhen_station_e63b8c369589,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2667,shenzhen,g00182x00139,shenzhen_station_127055dae94a,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2668,shenzhen,g00186x00139,shenzhen_station_69b27e743de0,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2669,shenzhen,g00187x00141,shenzhen_station_028148874cdc,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2670,shenzhen,g00207x00097,shenzhen_station_33fc49d790dc,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2671,shenzhen,g00210x00097,shenzhen_station_fa10368d731d,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2672,shenzhen,g00212x00097,shenzhen_station_e46ce48306f7,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2673,shenzhen,g00216x00100,shenzhen_station_f250b8ff23e8,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2674,shenzhen,g00218x00107,shenzhen_station_12d709c7dd2a,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2675,wuxi,g00102x00191,wuxi_station_9962fe5dbb0e,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2676,wuxi,g00103x00197,wuxi_station_8a8e6a7dd47c,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2677,wuxi,g00105x00188,wuxi_station_f7a3fa80f472,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2678,wuxi,g00108x00186,wuxi_station_0baea1c97b48,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2679,wuxi,g00114x00182,wuxi_station_48c7d89a93a2,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2680,wuxi,g00116x00180,wuxi_station_31c6931e44af,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2681,wuxi,g00117x00179,wuxi_station_bfb03dfb2419,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2682,wuxi,g00119x00178,wuxi_station_4558892db878,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2683,wuxi,g00123x00172,wuxi_station_2130739ab255,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2684,wuxi,g00123x00176,wuxi_station_40365072870f,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2685,wuxi,g00124x00166,wuxi_station_a8abfa4adeea,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2686,wuxi,g00124x00169,wuxi_station_b92682ff59cb,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2687,wuxi,g00125x00156,wuxi_station_d361fd3626fc,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2688,wuxi,g00125x00159,wuxi_station_5e13e7e42a4b,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2689,wuxi,g00125x00162,wuxi_station_7fea499b6dad,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2690,wuxi,g00125x00164,wuxi_station_fc1615184fd6,2020-10,pending,,,,,,,,,,,,,,,,,FALSE,
2691,nanning,g00129x00234,nanning_station_bb547dc0a139,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2692,nanning,g00129x00235,nanning_station_c794f6f371f3,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2693,nanning,g00130x00238,nanning_station_dc7af21800bd,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2694,nanning,g00130x00243,nanning_station_07229cb84523,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2695,nanning,g00136x00245,nanning_station_d1e6625b6cd1,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2696,nanning,g00136x00247,nanning_station_2aebf560d184,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2697,nanning,g00136x00249,nanning_station_be9e19459765,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2698,nanning,g00138x00215,nanning_station_91311cb8548c,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2699,nanning,g00138x00219,nanning_station_21940cb87a7e,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2700,nanning,g00138x00223,nanning_station_07cffa04f578,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2701,nanning,g00138x00226,nanning_station_68551d420a31,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2702,nanning,g00138x00228,nanning_station_b1dd6cc62058,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2703,nanning,g00138x00231,nanning_station_410161cb169c,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2704,nanning,g00138x00243,nanning_station_816286e9a81a,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2705,nanning,g00139x00211,nanning_station_1dc8f29fe11a,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2706,nanning,g00139x00239,nanning_station_db557bb36cba,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2707,nanning,g00139x00241,nanning_station_5be79cf8ae04,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2708,nanning,g00139x00242,nanning_station_b32bcd21d355,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2709,nanning,g00140x00236,nanning_station_be2b9f052abd,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2710,guangzhou,g00145x00077,guangzhou_station_f3c1792d3afc,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2711,guangzhou,g00153x00075,guangzhou_station_b6112e642c3b,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2712,guangzhou,g00155x00074,guangzhou_station_7cc307098652,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2713,guangzhou,g00156x00075,guangzhou_station_5921af076e1f,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2714,guangzhou,g00159x00075,guangzhou_station_2e875addd50f,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2715,guangzhou,g00160x00076,guangzhou_station_f9a948a18528,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2716,guangzhou,g00163x00076,guangzhou_station_32fcb30f1f7d,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2717,guangzhou,g00165x00074,guangzhou_station_bd383117f444,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2718,guangzhou,g00168x00071,guangzhou_station_a3fd889b88ef,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
2719,xuzhou,g00129x00190,xuzhou_station_ba1746198480,2020-11,pending,,,,,,,,,,,,,,,,,FALSE,
